86,17,3,23,81,3,7,98,71,36
36,57,14,43,64,38,39,64,81,51
30,18,80,87,47,74,42,18,81,13
35,55,66,41,88,67,34,60,44,72
98,84,15,51,81,55,41,72,32,83
76,14,9,51,59,93,27,21,2,30
23,71,60,55,31,91,91,51,82,85
40,14,21,90,3,94,22,63,32,92
24,59,24,41,60,21,52,38,59,16
83,21,84,28,26,64,21,95,88,6
85,17,43,20,83,42,20,41,50,54
85,38,19,41,69,76,65,59,34,93
4,57,93,73,35,84,45,54,11,93
1,7,90,50,91,77,13,83,48,1
51,25,5,66,45,72,18,60,7,25
70,48,15,5,41,26,41,67,91,38
75,38,12,66,84,79,30,24,95,97
74,80,70,97,50,60,25,22,100,23
100,57,3,100,26,100,75,19,47,12
61,20,35,19,33,28,39,36,67,20
20,94,20,25,94,28,86,47,95,84
30,19,25,99,66,74,44,56,33,75
43,70,59,52,54,54,35,80,57,13
45,75,24,46,77,5,98,8,58,68
61,44,56,96,48,53,94,25,3,81
69,67,53,41,53,98,73,35,7,100
91,15,13,9,53,22,84,56,23,11
55,78,8,70,66,72,31,61,65,91
60,83,19,5,74,18,63,5,46,64
49,73,29,44,74,78,65,71,73,40
19,38,29,64,48,78,33,91,44,16
29,85,21,74,6,83,90,45,79,72
79,100,45,18,55,28,68,100,48,20
57,39,24,7,27,73,10,88,29,33
19,30,29,89,88,23,56,72,38,35
23,38,80,31,15,33,37,42,93,41
79,65,83,94,83,57,75,11,44,70
55,99,35,86,10,48,9,7,17,76
14,40,42,89,46,8,18,41,62,50
59,72,79,66,51,75,30,23,88,47
82,4,32,8,52,95,34,12,31,88
61,85,42,86,4,25,68,29,9,73
55,51,70,69,84,31,97,20,65,19
93,31,22,50,36,4,63,12,31,67
40,13,74,51,8,76,76,30,85,32
60,76,47,67,81,45,34,25,28,92
100,18,23,72,14,25,2,81,19,1
5,15,74,97,100,82,66,66,88,4
89,34,39,89,11,40,34,78,18,21
58,80,98,9,91,40,58,86,31,49
72,99,9,59,81,43,24,28,51,40
16,2,25,79,77,75,41,32,45,85
98,80,18,7,78,42,98,49,78,62
6,42,53,100,16,69,45,62,31,51
58,27,30,66,58,2,82,44,7,32
46,96,30,38,53,82,95,96,22,33
88,1,57,18,58,98,48,27,50,8
35,14,2,38,44,63,51,40,69,85
35,38,44,99,71,82,45,31,16,14
84,95,99,39,40,31,96,94,82,71
8,39,63,80,56,82,18,37,10,96
77,8,73,10,2,14,73,55,13,70
3,31,12,98,46,91,81,95,62,50
31,30,9,82,38,5,80,1,96,88
80,89,72,70,25,71,32,79,15,53
24,61,54,77,10,96,37,29,10,54
62,70,37,24,88,74,1,64,6,36
84,75,18,74,83,1,26,80,4,38
1,2,10,7,53,65,31,1,98,13
100,21,63,94,100,22,71,38,54,7
3,28,49,25,74,43,5,4,58,1
26,30,62,78,59,5,96,74,10,79
87,31,75,85,73,66,33,29,59,56
42,40,7,57,78,20,77,11,92,70
28,2,77,71,87,98,83,45,73,43
9,64,36,4,41,97,55,69,29,9
1,14,46,64,58,22,85,77,68,33
81,90,44,2,36,93,43,39,92,64
54,77,95,22,99,62,84,3,13,76
